2435619189;4;2016-06-14;3;880;1;true
2435014261;4;2016-06-14;3;1345;3;false
2435526579;4;2016-06-14;3;772;1;false
2434931142;4;2016-06-14;3;688;2;false
2435746809;4;2016-06-14;3;963;1;false
2437965343;4;2016-06-15;3;1682;3;true
2437428560;4;2016-06-15;1;817;1;false
2437805859;4;2016-06-15;3;876;1;false
2436981034;4;2016-06-15;1;1858;2;true
2438104076;4;2016-06-15;3;1262;1;true
2437028162;4;2016-06-15;1;1096;1;true
2437312815;4;2016-06-15;1;1141;1;true
2439805230;4;2016-06-16;1;193;2;false
2439936076;4;2016-06-16;1;1108;1;false
2444840488;4;2016-06-18;1;855;1;false
2444980752;4;2016-06-18;1;1652;2;true
2442194191;4;2016-06-17;1;977;1;false
2442073165;4;2016-06-17;1;1338;4;true
2447782025;4;2016-06-19;1;1180;1;true
2447655160;4;2016-06-19;1;983;1;false
2449423270;4;2016-06-20;1;851;1;false
2449161366;4;2016-06-20;1;989;1;true
2449815127;4;2016-06-20;1;862;1;false
2449625206;4;2016-06-20;1;1144;4;false
2449282596;4;2016-06-20;1;919;1;false
2451620147;4;2016-06-21;1;848;1;false
2451491062;4;2016-06-21;1;856;1;true
2462798717;4;2016-06-26;1;785;1;false
2462988145;4;2016-06-26;1;1031;1;true
2462652353;4;2016-06-26;1;1119;1;true
2463164128;4;2016-06-26;1;1129;1;true
2462389587;4;2016-06-26;1;1169;1;true
2465101901;4;2016-06-27;1;1296;1;true
2464973787;4;2016-06-27;1;971;1;true
2464661404;4;2016-06-27;1;820;1;false
2464582563;4;2016-06-27;1;1215;1;true
2465529645;4;2016-06-27;1;640;1;false
2466917982;4;2016-06-28;1;792;1;true
2467198973;4;2016-06-28;1;1116;1;true
2467449437;4;2016-06-28;1;998;1;true
2467311403;4;2016-06-28;1;1042;1;false
2467030787;4;2016-06-28;1;1071;1;true
2469911737;4;2016-06-29;1;1009;1;false
2469469364;4;2016-06-29;1;1083;1;true
2469377521;4;2016-06-29;1;670;1;false
2469606033;4;2016-06-29;1;773;1;false
2469710165;4;2016-06-29;1;1103;1;true
2472067691;4;2016-06-30;1;1217;1;true
2471945365;4;2016-06-30;1;1110;1;true
2473874524;4;2016-07-01;1;535;1;false
2473400924;4;2016-07-01;1;604;1;false
2473489681;4;2016-07-01;1;1497;1;true
2483922099;4;2016-07-05;1;1167;1;true
2483769101;4;2016-07-05;1;1030;1;false
2485457702;4;2016-07-06;1;1071;1;true
2485542006;4;2016-07-06;1;943;1;true
2487684778;4;2016-07-07;1;1093;1;true
2487598793;4;2016-07-07;1;1165;1;true
2489404051;4;2016-07-08;1;1042;1;true
2489357139;4;2016-07-08;1;694;1;false
2503486221;4;2016-07-14;1;1212;1;true
2503359927;4;2016-07-14;1;981;1;false
2508059262;4;2016-07-16;1;1096;1;true
2507952925;4;2016-07-16;1;1193;1;true
2509430102;4;2016-07-17;1;1343;1;true
2509512975;4;2016-07-17;1;1330;1;true
2545320723;4;2016-08-02;1;991;1;true
2545034458;4;2016-08-02;1;1245;1;true
2545254388;4;2016-08-02;1;967;1;true
2545114502;4;2016-08-02;1;1238;1;true
2544942608;4;2016-08-02;1;1098;1;false
2547404209;4;2016-08-04;1;1568;1;true
2547593329;4;2016-08-04;1;978;1;true
2547524050;4;2016-08-04;1;624;1;false
2547438767;4;2016-08-04;1;983;1;true
2549313529;4;2016-08-04;1;1030;1;true
2549498173;4;2016-08-05;1;926;1;true
2549431849;4;2016-08-05;1;1120;1;true
2549567377;4;2016-08-05;1;1200;1;true
2549650330;4;2016-08-05;1;1333;1;true
2551444424;4;2016-08-05;1;1135;1;true
2551398791;4;2016-08-05;1;1072;1;true
2551608784;4;2016-08-06;1;1259;1;true
2551542175;4;2016-08-06;1;720;1;false
2560069057;4;2016-08-09;1;1210;1;true
2559987699;4;2016-08-09;1;972;1;true
2562671370;4;2016-08-11;1;763;1;false
2562582896;4;2016-08-11;1;884;1;false
2564619977;4;2016-08-12;1;705;1;false
2564666119;4;2016-08-12;1;818;1;false
