2861216742;2677025;2016-12-21;5;true;3513460
2861176019;2677025;2016-12-21;5;true;3513460
2867082313;2677025;2016-12-23;5;false;2701329
2867122331;2677025;2016-12-24;5;false;2701329
2910035838;3726949;2017-01-12;5;true;2701329
2909989452;3726949;2017-01-12;5;false;2701329
2914143420;3726949;2017-01-14;5;true;3730002
2914020082;3726949;2017-01-14;5;false;1905619
2914221481;3726949;2017-01-14;5;true;3730002
2914071026;3726949;2017-01-14;5;false;1905619
2916357837;3726949;2017-01-15;5;false;3333433
2916300051;3726949;2017-01-15;5;false;3333433
2920466262;3726949;2017-01-16;3;true;3477208
2920394109;3726949;2017-01-16;3;false;3477208
2920479164;3726949;2017-01-16;3;true;3477208
2920512320;3726949;2017-01-17;3;false;3477208
